transaction_id,customer_id,transaction_date,transaction_type,merchant_category,amount_eur,country,customer_segment
2904,276,2025-02-06 16:24:18,Card Payment,Transport,91.45,Senegal,Business
2905,476,2025-02-11 14:33:56,Online Payment,Groceries,276.87,France,Standard
2906,947,2025-01-17 10:36:08,Card Payment,Groceries,267.01,Germany,Standard
2907,598,2025-05-10 10:10:55,Card Payment,Restaurants,126.91,Senegal,Standard
2908,386,2025-10-16 10:08:41,Transfer,Transport,519.19,Portugal,Premium
2909,802,2025-10-16 01:11:01,Card Payment,Utilities,4525.64,Spain,Business
2910,760,2025-06-29 22:25:11,Card Payment,Entertainment,81.73,Senegal,Standard
2911,747,2025-11-06 08:11:13,Transfer,Entertainment,74.15,France,Premium
2912,131,2025-10-04 03:10:04,Card Payment,Restaurants,297.44,Senegal,Standard
2913,164,2025-11-30 01:44:19,Online Payment,Transport,495.13,Spain,Premium
2914,306,2025-08-03 16:28:38,Online Payment,Travel,22.55,Spain,Standard
2915,405,2025-11-26 11:03:29,Transfer,Restaurants,138.82,France,Standard
2916,365,2025-10-28 13:36:13,Online Payment,Healthcare,83.11,UK,Standard
2917,24,2025-06-04 00:06:05,Card Payment,Groceries,154.17,Senegal,Standard
2918,429,2025-01-12 06:10:35,Cash Withdrawal,Entertainment,227.29,France,Standard
2919,46,2025-03-29 21:39:50,Transfer,Transport,171.69,Senegal,Standard
2920,48,2025-06-03 08:40:20,Card Payment,Transport,543.43,France,Premium
2921,635,2025-10-27 08:11:53,Card Payment,Shopping,329.91,Senegal,Premium
2922,178,2025-03-30 00:14:19,Online Payment,Entertainment,287.35,Spain,Standard
2923,981,2025-07-11 23:44:15,Card Payment,Entertainment,24.83,UK,Standard
2924,825,2025-04-26 12:17:35,Card Payment,Groceries,38.49,Senegal,Standard
2925,291,2025-09-16 20:11:04,Card Payment,Groceries,143.36,France,Premium
2926,828,2025-05-06 07:01:03,Transfer,Utilities,189.02,UK,Standard
2927,897,2025-08-07 04:48:55,Card Payment,Utilities,121.26,France,Standard
2928,8,2025-10-03 23:29:15,Online Payment,Groceries,214.62,Senegal,Premium
2929,237,2025-10-24 02:05:40,Card Payment,Shopping,227.03,Senegal,Standard
2930,455,2025-11-04 22:23:01,Cash Withdrawal,Travel,97.35,Spain,Standard
2931,138,2025-07-25 07:12:43,Online Payment,Transport,47.08,Germany,Standard
2932,78,2025-02-03 00:32:31,Card Payment,Shopping,356.92,Portugal,Premium
2933,394,2025-08-18 12:26:53,Card Payment,Shopping,194.07,Portugal,Standard
2934,638,2025-08-17 02:46:03,Online Payment,Transport,711.43,France,Business
2935,720,2025-03-07 15:25:15,Card Payment,Healthcare,114.85,Senegal,Standard
2936,876,2025-09-18 22:55:17,Online Payment,Healthcare,98.96,UK,Standard
2937,940,2025-12-26 00:55:29,Card Payment,Travel,70.7,Germany,Premium
2938,912,2025-01-14 00:09:51,Transfer,Transport,137.33,France,Standard
2939,585,2025-02-01 06:57:21,Transfer,Shopping,98.04,Portugal,Standard
2940,171,2025-06-19 12:54:41,Cash Withdrawal,Transport,218.76,Spain,Premium
2941,11,2025-02-21 21:11:09,Card Payment,Shopping,66.92,Senegal,Standard
2942,656,2025-08-15 17:39:44,Card Payment,Utilities,201.53,France,Standard
2943,940,2025-03-06 13:37:48,Transfer,Restaurants,163.95,Germany,Premium
2944,710,2025-10-07 08:36:07,Cash Withdrawal,Restaurants,100.46,Senegal,Premium
2945,726,2025-02-26 21:30:24,Online Payment,Entertainment,423.24,Senegal,Premium
2946,185,2025-09-10 01:30:32,Cash Withdrawal,Groceries,94.24,Senegal,Standard
2947,442,2025-04-17 08:32:13,Card Payment,Travel,249.71,Senegal,Standard
2948,776,2025-11-13 02:04:52,Card Payment,Travel,219.03,Senegal,Premium
2949,170,2025-09-24 12:08:38,Card Payment,Shopping,576.42,Portugal,Premium
2950,652,2025-10-05 06:15:17,Transfer,Entertainment,221.9,Senegal,Standard
2951,997,2025-07-27 06:15:31,Cash Withdrawal,Travel,858.51,France,Business
2952,19,2025-10-27 06:07:37,Cash Withdrawal,Shopping,122.38,Spain,Standard
2953,372,2025-06-13 13:35:20,Card Payment,Utilities,259.37,UK,Standard
2954,83,2025-04-04 12:45:22,Cash Withdrawal,Travel,219.15,France,Business
2955,9,2025-11-22 14:46:20,Cash Withdrawal,Restaurants,109.04,Spain,Standard
2956,173,2025-04-07 21:26:39,Cash Withdrawal,Shopping,136.93,Germany,Standard
2957,779,2025-03-28 05:55:02,Card Payment,Restaurants,195.61,France,Standard
2958,252,2025-11-01 00:25:00,Online Payment,Transport,179.61,Senegal,Premium
2959,807,2025-08-16 01:26:51,Card Payment,Travel,242.71,Senegal,Premium
2960,138,2025-06-25 01:54:56,Card Payment,Groceries,82.37,Germany,Standard
2961,986,2025-05-26 23:33:25,Transfer,Travel,62.29,UK,Standard
2962,41,2025-02-13 20:55:56,Card Payment,Utilities,372.57,Germany,Premium
2963,225,2025-03-24 10:50:43,Card Payment,Utilities,163.93,Senegal,Standard
2964,857,2025-01-03 01:42:11,Card Payment,Transport,285.14,Senegal,Standard
2965,430,2025-06-14 14:33:45,Online Payment,Restaurants,141.11,Spain,Standard
2966,288,2025-08-12 04:43:33,Card Payment,Travel,250.13,Portugal,Standard
2967,401,2025-04-27 16:51:30,Card Payment,Entertainment,8.05,Senegal,Standard
2968,178,2025-12-04 05:20:16,Card Payment,Travel,31.59,Spain,Standard
2969,878,2025-04-12 14:56:27,Card Payment,Transport,131.3,France,Premium
2970,118,2025-08-11 10:54:38,Card Payment,Shopping,88.52,Senegal,Standard
2971,141,2025-05-28 04:14:04,Online Payment,Transport,239.56,Senegal,Premium
2972,938,2025-07-18 19:03:17,Cash Withdrawal,Healthcare,115.42,Germany,Premium
2973,371,2025-08-05 07:35:19,Card Payment,Travel,268.82,Portugal,Standard
2974,810,2025-05-23 15:36:13,Card Payment,Shopping,58.12,Germany,Standard
2975,829,2025-10-09 16:04:12,Card Payment,Entertainment,516.43,Spain,Premium
2976,21,2025-03-30 10:54:52,Online Payment,Healthcare,187.82,France,Standard
2977,715,2025-06-07 09:42:24,Card Payment,Restaurants,89.67,Senegal,Standard
2978,791,2025-08-08 12:12:20,Card Payment,Healthcare,54.62,Senegal,Standard
2979,816,2025-01-06 06:01:33,Card Payment,Travel,347.83,Senegal,Premium
2980,368,2025-03-12 15:13:10,Online Payment,Entertainment,449.76,UK,Premium
2981,573,2025-09-22 15:47:48,Transfer,Shopping,416.05,Germany,Premium
2982,752,2025-01-02 21:41:09,Cash Withdrawal,Transport,790.35,Senegal,Business
2983,348,2025-05-18 06:20:56,Card Payment,Entertainment,758.47,Germany,Business
2984,94,2025-11-05 00:34:57,Card Payment,Shopping,148.33,France,Premium
2985,856,2025-12-11 15:33:32,Cash Withdrawal,Utilities,291.4,UK,Premium
2986,52,2025-08-22 18:23:36,Card Payment,Travel,222.43,Portugal,Standard
2987,980,2025-07-22 13:39:35,Online Payment,Shopping,86.36,Senegal,Standard
2988,85,2025-06-29 15:07:58,Transfer,Healthcare,253.76,Senegal,Standard
2989,263,2025-04-30 14:42:50,Online Payment,Healthcare,43.76,Senegal,Standard
2990,567,2025-12-22 03:10:20,Online Payment,Transport,113.48,Senegal,Standard
2991,532,2025-09-01 06:04:40,Card Payment,Groceries,281.82,Senegal,Standard
2992,591,2025-01-21 16:32:42,Online Payment,Groceries,468.47,Senegal,Premium
2993,666,2025-07-06 14:59:48,Online Payment,Travel,22.06,Germany,Premium
2994,771,2025-12-28 09:01:43,Online Payment,Groceries,104.55,UK,Standard
2995,455,2025-01-14 14:25:51,Card Payment,Travel,179.68,Spain,Standard
2996,495,2025-12-25 04:22:40,Transfer,Utilities,23.13,UK,Premium
2997,562,2025-09-01 20:55:18,Online Payment,Restaurants,221.79,Senegal,Standard
2998,658,2025-08-20 18:29:55,Card Payment,Transport,372.44,France,Premium
2999,663,2025-12-13 21:45:54,Transfer,Entertainment,138.64,Portugal,Premium
3000,828,2025-08-01 07:26:24,Online Payment,Travel,143.86,UK,Standard
3001,312,2025-09-15 17:32:01,Transfer,Restaurants,210.43,UK,Standard
3002,410,2025-01-12 23:11:06,Card Payment,Entertainment,240.65,France,Standard
3003,310,2025-01-31 09:33:08,Transfer,Restaurants,249.39,France,Standard
3004,664,2025-10-07 14:37:01,Online Payment,Travel,230.67,UK,Standard
3005,700,2025-02-01 02:32:19,Cash Withdrawal,Groceries,250.21,Germany,Premium
3006,412,2025-10-25 21:09:59,Cash Withdrawal,Groceries,145.0,Spain,Standard
3007,182,2025-10-02 05:48:57,Cash Withdrawal,Transport,203.51,Spain,Standard
3008,503,2025-04-15 08:29:49,Card Payment,Restaurants,514.04,Senegal,Business
3009,475,2025-06-07 22:14:11,Card Payment,Groceries,162.5,Senegal,Standard
3010,269,2025-12-23 21:31:50,Card Payment,Shopping,51.53,Spain,Standard
3011,549,2025-05-02 11:53:58,Transfer,Utilities,291.88,Senegal,Standard
3012,310,2025-10-17 22:13:38,Transfer,Groceries,38.32,France,Standard
3013,429,2025-06-24 19:36:36,Card Payment,Travel,181.65,France,Standard
3014,450,2025-03-25 09:53:13,Card Payment,Entertainment,81.25,Senegal,Standard
3015,238,2025-01-28 05:20:28,Transfer,Shopping,199.31,Germany,Standard
3016,802,2025-08-01 17:09:57,Online Payment,Transport,569.77,Spain,Business
3017,515,2025-11-25 09:52:10,Online Payment,Groceries,118.98,Senegal,Standard
3018,680,2025-10-24 01:53:10,Card Payment,Transport,212.81,Germany,Premium
3019,106,2025-12-03 05:10:01,Card Payment,Shopping,265.33,Portugal,Standard
3020,923,2025-08-18 01:41:19,Online Payment,Transport,101.93,Senegal,Standard
3021,118,2025-08-17 01:44:41,Card Payment,Restaurants,126.62,Senegal,Standard
3022,209,2025-02-03 16:32:20,Card Payment,Groceries,315.37,France,Premium
3023,164,2025-03-31 23:42:44,Card Payment,Restaurants,364.38,Spain,Premium
3024,892,2025-01-16 00:42:01,Cash Withdrawal,Shopping,507.04,Senegal,Premium
3025,469,2025-11-28 17:00:01,Card Payment,Entertainment,285.67,UK,Standard
3026,647,2025-12-17 04:05:23,Card Payment,Transport,3953.0,Senegal,Business
3027,737,2025-08-30 14:47:14,Transfer,Travel,258.28,France,Standard
3028,402,2025-05-03 22:45:06,Card Payment,Groceries,322.93,Senegal,Premium
3029,123,2025-12-11 09:37:56,Card Payment,Restaurants,1193.23,Spain,Business
3030,288,2025-11-30 06:41:41,Card Payment,Entertainment,241.91,Portugal,Standard
3031,658,2025-01-06 10:44:57,Card Payment,Healthcare,540.99,France,Premium
3032,830,2025-07-11 07:49:33,Transfer,Restaurants,185.97,Senegal,Premium
3033,418,2025-04-25 16:41:40,Transfer,Transport,281.94,Portugal,Standard
3034,373,2025-08-20 14:44:53,Card Payment,Restaurants,167.64,Senegal,Standard
3035,843,2025-08-18 00:01:40,Online Payment,Groceries,157.46,France,Premium
3036,136,2025-12-20 11:13:34,Online Payment,Shopping,305.89,Senegal,Business
3037,44,2025-09-14 02:52:55,Card Payment,Utilities,211.03,Senegal,Standard
3038,717,2025-05-23 00:35:32,Transfer,Healthcare,237.98,Portugal,Standard
3039,995,2025-09-19 19:54:28,Card Payment,Travel,248.99,Spain,Standard
3040,151,2025-07-09 10:03:54,Card Payment,Healthcare,299.43,Spain,Standard
3041,962,2025-03-07 08:24:14,Cash Withdrawal,Travel,99.84,Germany,Premium
3042,439,2025-11-16 19:15:29,Card Payment,Travel,486.01,Germany,Premium
3043,418,2025-10-18 17:38:37,Card Payment,Transport,43.16,Portugal,Standard
3044,992,2025-05-12 06:46:18,Online Payment,Restaurants,44.79,UK,Standard
3045,620,2025-11-14 04:41:23,Transfer,Restaurants,53.91,Germany,Standard
3046,12,2025-10-19 21:14:28,Card Payment,Travel,26.44,France,Standard
3047,418,2025-11-04 23:55:54,Card Payment,Entertainment,116.2,Portugal,Standard
3048,841,2025-09-02 14:33:24,Card Payment,Utilities,68.52,Senegal,Standard
3049,570,2025-08-11 00:26:59,Transfer,Healthcare,138.03,Senegal,Standard
3050,309,2025-05-09 22:08:12,Card Payment,Shopping,159.93,France,Standard
3051,833,2025-04-08 21:49:36,Card Payment,Entertainment,64.04,UK,Standard
3052,87,2025-02-04 10:32:37,Card Payment,Restaurants,123.72,Senegal,Standard
3053,305,2025-11-12 02:27:06,Card Payment,Healthcare,558.67,Senegal,Premium
3054,980,2025-10-16 02:34:29,Cash Withdrawal,Utilities,256.61,Senegal,Standard
3055,223,2025-09-11 11:42:06,Card Payment,Groceries,65.22,Senegal,Standard
3056,156,2025-10-04 15:49:47,Online Payment,Healthcare,44.06,France,Standard
3057,660,2025-12-08 04:55:51,Card Payment,Travel,370.6,UK,Business
3058,304,2025-03-19 02:01:29,Online Payment,Entertainment,376.44,Senegal,Premium
3059,532,2025-09-06 15:31:58,Card Payment,Entertainment,250.34,Senegal,Standard
3060,439,2025-11-14 14:35:17,Transfer,Transport,377.21,Germany,Premium
3061,129,2025-07-25 19:26:25,Online Payment,Groceries,392.93,Senegal,Premium
3062,135,2025-11-18 00:06:04,Online Payment,Transport,144.79,Portugal,Standard
3063,460,2025-10-20 12:07:53,Transfer,Travel,34.65,France,Standard
3064,492,2025-06-07 17:52:03,Card Payment,Shopping,1083.73,UK,Standard
3065,264,2025-12-03 07:04:10,Card Payment,Restaurants,197.61,Senegal,Premium
3066,494,2025-01-27 18:03:58,Transfer,Entertainment,255.87,Spain,Standard
3067,502,2025-06-29 02:15:40,Card Payment,Restaurants,26.62,France,Standard
3068,232,2025-06-20 22:38:48,Card Payment,Restaurants,579.94,France,Premium
3069,763,2025-04-10 07:38:40,Online Payment,Transport,358.56,Germany,Premium
3070,471,2025-06-08 10:00:52,Card Payment,Shopping,220.87,Germany,Standard
3071,867,2025-01-14 16:09:46,Card Payment,Groceries,470.04,France,Premium
3072,768,2025-06-11 02:23:29,Online Payment,Travel,260.47,France,Standard
3073,946,2025-06-14 02:46:29,Online Payment,Groceries,418.18,Senegal,Premium
3074,797,2025-12-19 20:17:34,Cash Withdrawal,Transport,237.0,Senegal,Standard
3075,874,2025-12-03 06:03:38,Cash Withdrawal,Entertainment,63.0,France,Premium
3076,885,2025-04-09 09:18:47,Transfer,Entertainment,56.29,France,Premium
3077,38,2025-01-01 12:32:09,Transfer,Transport,169.71,France,Standard
3078,355,2025-06-14 16:27:10,Transfer,Transport,220.03,Senegal,Standard
3079,267,2025-12-08 04:15:31,Card Payment,Travel,202.38,Portugal,Standard
3080,944,2025-10-28 08:57:01,Card Payment,Healthcare,2188.49,Senegal,Premium
3081,914,2025-06-09 04:16:05,Online Payment,Groceries,216.46,Germany,Standard
3082,553,2025-12-31 19:52:36,Card Payment,Groceries,596.73,France,Premium
3083,154,2025-07-21 05:50:13,Card Payment,Groceries,205.89,Senegal,Standard
3084,786,2025-10-06 20:11:43,Online Payment,Groceries,150.74,Senegal,Premium
3085,409,2025-01-11 16:11:42,Transfer,Shopping,190.36,Germany,Standard
3086,547,2025-12-24 12:18:15,Transfer,Restaurants,120.56,UK,Standard
3087,93,2025-11-04 07:31:25,Online Payment,Travel,88.33,Senegal,Standard
3088,888,2025-04-13 02:01:13,Card Payment,Utilities,106.05,UK,Standard
3089,955,2025-09-15 18:28:03,Card Payment,Healthcare,93.49,Spain,Standard
3090,922,2025-11-06 20:19:49,Card Payment,Travel,148.78,Senegal,Standard
3091,495,2025-12-14 04:16:38,Online Payment,Groceries,361.98,UK,Premium
3092,614,2025-12-21 22:54:30,Transfer,Transport,164.55,Senegal,Standard
3093,907,2025-03-16 14:11:31,Online Payment,Utilities,28.26,Senegal,Standard
3094,388,2025-10-15 01:42:46,Card Payment,Entertainment,163.45,Portugal,Standard
3095,352,2025-02-27 21:37:36,Card Payment,Travel,152.17,Senegal,Premium
3096,672,2025-12-11 05:47:11,Card Payment,Shopping,596.58,Germany,Premium
3097,151,2025-01-04 17:19:56,Card Payment,Utilities,182.18,Spain,Standard
3098,489,2025-12-24 02:03:52,Online Payment,Entertainment,429.59,France,Premium
3099,885,2025-02-10 16:09:28,Transfer,Restaurants,551.93,France,Premium
3100,769,2025-10-21 12:20:27,Card Payment,Travel,450.08,Senegal,Premium
3101,747,2025-07-18 14:51:40,Card Payment,Shopping,258.52,France,Premium
3102,136,2025-10-23 13:41:13,Online Payment,Restaurants,312.87,Senegal,Business
3103,945,2025-07-16 02:40:56,Card Payment,Utilities,292.99,France,Standard
3104,758,2025-10-12 16:19:35,Transfer,Groceries,86.55,France,Premium
3105,7,2025-01-27 14:19:19,Card Payment,Travel,157.5,France,Standard
3106,243,2025-07-09 01:36:09,Card Payment,Travel,75.42,Senegal,Standard
3107,133,2025-01-05 22:42:48,Cash Withdrawal,Transport,195.86,Senegal,Standard
3108,559,2025-10-31 04:18:21,Transfer,Groceries,1034.31,France,Business
3109,169,2025-03-11 00:50:54,Card Payment,Utilities,193.53,France,Standard
3110,623,2025-08-24 13:30:31,Card Payment,Restaurants,832.5,Senegal,Business
3111,583,2025-11-29 06:47:47,Card Payment,Entertainment,73.22,Senegal,Standard
3112,993,2025-01-23 04:50:38,Card Payment,Groceries,188.87,Germany,Standard
3113,884,2025-06-01 11:42:43,Online Payment,Entertainment,275.58,Portugal,Standard
3114,264,2025-10-13 22:01:35,Online Payment,Restaurants,35.87,Senegal,Premium
3115,289,2025-10-13 00:35:35,Transfer,Entertainment,71.41,Spain,Standard
3116,646,2025-04-19 10:19:04,Transfer,Travel,107.62,France,Standard
3117,908,2025-07-27 05:42:45,Online Payment,Shopping,229.82,France,Standard
3118,888,2025-09-11 01:54:19,Card Payment,Entertainment,49.08,UK,Standard
3119,323,2025-07-29 03:44:01,Transfer,Travel,8.56,France,Standard
3120,831,2025-08-18 00:22:54,Card Payment,Restaurants,96.33,France,Standard
3121,304,2025-07-27 00:35:01,Card Payment,Restaurants,457.08,Senegal,Premium
3122,135,2025-02-06 13:38:01,Card Payment,Transport,112.96,Portugal,Standard
3123,978,2025-11-22 03:16:58,Card Payment,Groceries,25.02,Senegal,Standard
3124,434,2025-09-27 16:01:16,Card Payment,Transport,98.23,France,Standard
3125,586,2025-04-18 08:55:51,Card Payment,Restaurants,57.88,France,Standard
3126,605,2025-07-12 09:37:11,Card Payment,Healthcare,172.31,France,Standard
3127,750,2025-12-22 17:01:21,Cash Withdrawal,Utilities,67.27,Senegal,Premium
3128,598,2025-02-10 23:24:37,Card Payment,Healthcare,41.32,Senegal,Standard
3129,955,2025-06-03 14:43:53,Transfer,Travel,133.24,Spain,Standard
3130,595,2025-05-01 07:05:33,Card Payment,Entertainment,239.12,Germany,Premium
3131,903,2025-08-24 14:25:02,Card Payment,Healthcare,82.83,Senegal,Standard
3132,561,2025-04-06 08:50:35,Online Payment,Entertainment,207.57,Senegal,Standard
3133,764,2025-05-16 08:53:48,Transfer,Healthcare,241.38,France,Standard
3134,877,2025-11-05 13:06:10,Card Payment,Transport,171.28,Germany,Standard
3135,443,2025-12-20 21:58:48,Card Payment,Utilities,60.95,France,Standard
3136,716,2025-07-27 10:31:32,Card Payment,Restaurants,67.05,Senegal,Standard
3137,266,2025-07-22 16:45:17,Card Payment,Restaurants,100.04,Germany,Standard
3138,386,2025-05-02 22:38:40,Transfer,Restaurants,162.39,Portugal,Premium
3139,956,2025-11-30 05:07:20,Cash Withdrawal,Utilities,435.35,Germany,Premium
3140,48,2025-12-19 00:00:17,Card Payment,Restaurants,22.8,France,Premium
3141,67,2025-09-22 10:09:16,Card Payment,Utilities,72.25,UK,Standard
3142,301,2025-10-30 19:07:28,Card Payment,Shopping,150.92,Portugal,Standard
3143,153,2025-06-14 03:03:43,Online Payment,Groceries,240.91,Senegal,Standard
3144,337,2025-08-15 11:46:55,Online Payment,Entertainment,42.42,Senegal,Standard
3145,447,2025-03-05 01:04:20,Transfer,Transport,64.51,Senegal,Standard
3146,4,2025-04-20 05:38:00,Cash Withdrawal,Travel,237.64,UK,Standard
3147,189,2025-03-19 04:40:14,Cash Withdrawal,Travel,297.9,Senegal,Standard
3148,505,2025-08-01 18:25:52,Card Payment,Healthcare,69.41,Portugal,Standard
3149,717,2025-09-02 01:01:46,Online Payment,Travel,123.53,Portugal,Standard
3150,948,2025-05-02 13:46:44,Online Payment,Groceries,66.16,Germany,Standard
3151,817,2025-06-05 04:55:30,Card Payment,Entertainment,109.98,France,Premium
3152,646,2025-06-02 01:57:11,Card Payment,Groceries,193.89,France,Standard
3153,136,2025-08-11 17:13:48,Online Payment,Shopping,41.83,Senegal,Business
3154,801,2025-07-10 20:43:22,Cash Withdrawal,Restaurants,131.27,Portugal,Standard
3155,949,2025-12-28 14:44:22,Card Payment,Travel,799.92,UK,Standard
3156,196,2025-07-26 09:33:09,Online Payment,Entertainment,192.12,Spain,Standard
3157,969,2025-06-11 21:39:49,Card Payment,Transport,88.4,Spain,Standard
3158,498,2025-10-28 20:46:47,Transfer,Utilities,35.82,Senegal,Standard
3159,696,2025-02-09 09:22:55,Card Payment,Shopping,506.85,France,Premium
3160,614,2025-06-11 11:25:01,Online Payment,Travel,15.14,Senegal,Standard
3161,15,2025-08-12 10:47:55,Online Payment,Utilities,94.32,UK,Premium
3162,222,2025-07-15 03:41:34,Card Payment,Utilities,292.73,Senegal,Standard
3163,134,2025-06-18 22:25:29,Card Payment,Transport,399.71,UK,Premium
3164,296,2025-04-04 16:23:58,Transfer,Entertainment,469.58,Germany,Standard
3165,448,2025-10-30 19:20:06,Cash Withdrawal,Restaurants,45.55,Senegal,Standard
3166,721,2025-11-23 05:53:03,Online Payment,Healthcare,93.55,Senegal,Standard
3167,350,2025-02-02 18:41:31,Card Payment,Healthcare,225.22,Germany,Standard
3168,793,2025-08-19 19:08:45,Transfer,Restaurants,273.15,Spain,Standard
3169,659,2025-05-29 02:27:13,Transfer,Healthcare,22.05,France,Standard
