transaction_id,customer_id,transaction_amount,country,transaction_type,device,transaction_hour,customer_transaction_count,customer_average_amount,international_transaction,failed_transactions,fraud
4316,1299,316.99,Senegal,Card Payment,Tablet,9,17,77.82,1,2,0
4317,3654,156.86,Germany,Cash Withdrawal,Web,17,12,57.13,0,2,0
4318,3906,383.88,France,Cash Withdrawal,Web,11,13,293.53,0,0,0
4319,1808,218.39,Senegal,Card Payment,Web,16,25,216.81,0,3,0
4320,2669,36.88,United Kingdom,Card Payment,Mobile,22,43,158.47,0,2,0
4321,2435,75.15,Portugal,Transfer,Tablet,14,16,89.58,0,4,0
4322,1432,326.68,Portugal,Online Payment,Mobile,20,16,170.1,0,0,1
4323,579,143.51,Spain,Transfer,Mobile,3,1,116.3,1,2,0
4324,1393,55.75,Portugal,Card Payment,Mobile,20,25,96.1,0,0,0
4325,148,32.19,Germany,Cash Withdrawal,Mobile,18,16,39.89,0,1,0
4326,2710,33.63,Portugal,Cash Withdrawal,Mobile,5,10,136.55,0,3,0
4327,1672,48.84,Spain,Transfer,Mobile,20,13,149.75,0,2,0
4328,3631,133.52,Senegal,Card Payment,Web,20,18,151.91,0,1,0
4329,3328,266.58,United Kingdom,Transfer,Web,20,29,493.83,0,0,0
4330,2875,20.79,Spain,Online Payment,Web,7,9,50.03,0,2,0
4331,2602,56.74,United Kingdom,Card Payment,Tablet,10,27,78.9,0,2,0
4332,377,154.52,Portugal,Cash Withdrawal,Web,12,25,49.88,0,2,0
4333,1506,787.54,Germany,Online Payment,Web,1,23,200.31,0,1,0
4334,2020,102.55,France,Cash Withdrawal,Tablet,9,17,44.88,0,1,0
4335,1042,89.61,United Kingdom,Card Payment,Web,12,20,126.59,0,0,0
4336,3995,156.09,Spain,Online Payment,Web,16,18,144.19,0,6,0
4337,1097,267.38,Spain,Transfer,Web,17,5,128.11,0,0,0
4338,3850,479.56,United Kingdom,Online Payment,Tablet,5,6,82.54,0,0,0
4339,885,226.86,Germany,Online Payment,Web,16,9,330.4,0,1,0
4340,3526,181.2,Portugal,Online Payment,Web,11,27,148.99,0,2,1
4341,2081,75.39,Spain,Cash Withdrawal,Mobile,5,14,90.05,0,1,0
4342,3160,112.06,Spain,Transfer,Tablet,20,13,124.68,0,1,0
4343,3996,64.57,Portugal,Online Payment,Tablet,22,2,72.26,0,0,0
4344,1459,85.64,Senegal,Cash Withdrawal,Web,1,18,142.68,0,2,0
4345,2441,204.92,France,Cash Withdrawal,Web,14,14,89.61,0,2,0
4346,210,264.29,Germany,Transfer,Web,5,16,80.02,0,1,0
4347,3107,474.23,France,Card Payment,Tablet,14,18,68.6,0,2,0
4348,2008,123.99,France,Cash Withdrawal,Web,20,18,78.44,0,0,0
4349,2576,134.69,Portugal,Card Payment,Mobile,17,26,201.17,0,1,0
4350,565,52.64,United Kingdom,Cash Withdrawal,Mobile,11,26,51.62,1,0,0
4351,2856,60.76,Portugal,Card Payment,Web,10,13,159.72,1,4,0
4352,2304,53.83,Senegal,Cash Withdrawal,Mobile,10,16,53.92,0,1,0
4353,3723,84.18,Germany,Cash Withdrawal,Tablet,21,16,176.36,0,1,0
4354,917,123.17,Germany,Cash Withdrawal,Mobile,2,9,203.41,0,1,0
4355,412,233.76,Senegal,Transfer,Mobile,21,25,39.09,0,1,0
4356,3560,240.81,France,Online Payment,Web,5,21,156.33,0,0,0
4357,611,72.73,Spain,Online Payment,Tablet,12,39,151.89,0,1,0
4358,1409,63.85,Senegal,Card Payment,Tablet,11,24,331.71,0,0,0
4359,2270,343.62,Portugal,Cash Withdrawal,Web,9,34,86.69,0,1,0
4360,2589,57.58,Germany,Card Payment,Tablet,20,43,151.94,1,1,0
4361,385,73.76,Senegal,Online Payment,Tablet,9,11,87.12,0,2,0
4362,3096,163.29,Portugal,Transfer,Tablet,14,1,320.86,0,0,0
4363,1712,136.7,France,Online Payment,Mobile,17,28,112.83,0,0,0
4364,819,126.54,France,Online Payment,Web,12,15,88.17,1,3,0
4365,3465,149.45,Senegal,Cash Withdrawal,Web,11,16,421.37,0,1,0
4366,3124,109.16,Portugal,Transfer,Web,8,27,71.27,0,2,0
4367,1738,151.76,Senegal,Cash Withdrawal,Tablet,3,43,232.24,0,1,0
4368,1811,99.64,Germany,Transfer,Mobile,18,23,87.39,0,1,0
4369,2339,57.18,France,Card Payment,Tablet,13,38,273.16,0,0,0
4370,963,205.68,Spain,Cash Withdrawal,Mobile,13,35,137.19,0,3,0
4371,1273,153.68,United Kingdom,Card Payment,Tablet,10,13,133.43,0,3,0
4372,2212,154.12,France,Transfer,Tablet,22,13,152.89,0,1,0
4373,2772,49.2,Senegal,Transfer,Mobile,8,8,80.09,0,0,0
4374,2176,61.69,Spain,Card Payment,Web,16,35,100.03,0,3,0
4375,2694,101.7,United Kingdom,Transfer,Mobile,4,18,217.44,0,2,0
4376,1642,356.13,United Kingdom,Cash Withdrawal,Mobile,21,23,201.23,1,2,0
4377,2959,102.84,France,Card Payment,Mobile,8,16,187.88,1,2,0
4378,1520,113.17,Germany,Online Payment,Web,5,32,56.18,0,0,0
4379,2943,357.66,United Kingdom,Cash Withdrawal,Tablet,0,10,144.02,0,0,0
4380,795,62.58,Senegal,Transfer,Tablet,9,24,69.04,0,2,0
4381,1526,294.51,France,Card Payment,Mobile,21,27,162.45,0,1,0
4382,2398,266.97,Germany,Online Payment,Mobile,21,23,86.48,0,2,0
4383,1672,83.07,France,Card Payment,Tablet,14,1,28.07,0,4,0
4384,3205,157.6,United Kingdom,Card Payment,Web,6,22,52.36,0,1,0
4385,3449,57.3,Germany,Transfer,Tablet,19,9,98.97,1,0,0
4386,2063,91.66,Germany,Transfer,Tablet,4,38,109.62,0,1,0
4387,1009,44.0,Germany,Card Payment,Web,14,10,93.16,0,1,0
4388,3187,64.35,Germany,Card Payment,Mobile,11,18,201.62,1,1,0
4389,1849,117.65,Germany,Card Payment,Web,20,19,149.48,0,3,0
4390,3034,27.46,Spain,Card Payment,Web,6,31,142.65,1,3,0
4391,210,96.0,Senegal,Transfer,Mobile,4,16,182.16,0,2,0
4392,3306,174.56,Spain,Transfer,Tablet,15,1,51.92,0,2,0
4393,873,130.86,Portugal,Cash Withdrawal,Tablet,11,6,84.71,0,2,0
4394,1296,229.1,Spain,Online Payment,Web,12,11,182.97,1,0,0
4395,195,431.94,United Kingdom,Card Payment,Tablet,23,27,83.32,0,2,0
4396,2806,111.67,Portugal,Online Payment,Tablet,11,15,109.74,0,1,0
4397,2913,37.71,Portugal,Transfer,Mobile,13,20,71.19,0,1,0
4398,310,269.69,France,Transfer,Web,5,6,89.01,1,2,0
4399,1285,118.73,Senegal,Transfer,Mobile,8,15,134.56,0,3,0
4400,1272,44.55,France,Transfer,Mobile,3,26,175.08,0,1,0
4401,693,33.98,United Kingdom,Transfer,Mobile,1,10,119.28,0,2,0
4402,2807,178.56,Portugal,Card Payment,Tablet,12,21,50.6,0,2,0
4403,2610,76.86,Germany,Transfer,Web,0,29,48.07,0,2,0
4404,2735,161.61,Portugal,Card Payment,Tablet,22,13,184.62,0,0,0
4405,1559,154.91,Spain,Card Payment,Web,23,15,179.73,0,2,0
4406,2655,44.19,Germany,Online Payment,Web,5,25,101.99,1,1,0
4407,531,382.81,Senegal,Cash Withdrawal,Tablet,22,8,145.62,1,2,1
4408,1942,144.66,Senegal,Online Payment,Mobile,13,23,122.62,0,1,0
4409,3570,97.78,Senegal,Cash Withdrawal,Mobile,5,27,190.62,0,1,1
4410,1521,117.29,Senegal,Card Payment,Tablet,2,8,48.77,0,4,0
4411,1245,60.57,United Kingdom,Cash Withdrawal,Web,13,35,239.59,0,2,0
4412,1620,443.41,United Kingdom,Cash Withdrawal,Web,3,13,290.57,0,2,0
4413,2042,60.52,Senegal,Transfer,Web,14,13,150.46,0,1,0
4414,2819,66.04,Portugal,Online Payment,Mobile,13,24,44.24,0,2,0
4415,437,54.86,France,Online Payment,Web,14,31,118.57,0,1,0
4416,1525,52.89,United Kingdom,Online Payment,Mobile,14,45,157.5,1,1,0
4417,3491,442.22,Spain,Online Payment,Tablet,9,19,69.36,0,1,0
4418,2988,125.9,France,Transfer,Tablet,20,6,185.89,0,1,0
4419,1183,95.27,Portugal,Online Payment,Mobile,9,22,82.7,0,0,0
4420,1562,142.16,France,Online Payment,Web,6,21,53.53,0,1,1
4421,3898,26.68,Portugal,Card Payment,Mobile,14,31,117.46,0,2,0
4422,1222,48.99,France,Card Payment,Web,5,9,368.89,0,1,0
4423,2462,317.12,Germany,Online Payment,Mobile,13,8,116.12,0,1,0
4424,1026,200.63,Germany,Cash Withdrawal,Web,17,21,144.31,0,3,0
4425,2092,215.81,Germany,Card Payment,Mobile,12,4,102.63,0,1,0
4426,948,119.94,Senegal,Card Payment,Web,17,1,118.73,0,1,0
4427,3771,170.36,Portugal,Transfer,Web,23,8,87.5,0,0,0
4428,3136,99.13,United Kingdom,Transfer,Tablet,4,19,87.62,0,1,0
4429,3884,87.2,Spain,Card Payment,Tablet,20,23,121.54,0,0,0
4430,1571,228.98,United Kingdom,Transfer,Web,2,2,86.09,1,2,0
4431,1545,154.75,Portugal,Transfer,Tablet,3,14,79.58,1,2,0
4432,526,88.87,Spain,Transfer,Web,15,27,80.47,1,0,0
4433,359,178.96,Spain,Card Payment,Web,22,21,66.35,0,2,0
4434,1641,86.56,Portugal,Card Payment,Web,10,29,145.14,0,1,0
4435,2987,118.72,Portugal,Cash Withdrawal,Tablet,15,18,92.97,0,2,0
4436,1839,91.69,Spain,Card Payment,Web,5,45,138.64,0,0,0
4437,2009,147.76,Senegal,Card Payment,Web,17,19,112.69,0,1,0
4438,1711,60.15,United Kingdom,Card Payment,Tablet,19,37,307.3,0,2,0
4439,3853,223.63,Senegal,Online Payment,Mobile,15,14,72.17,0,0,0
4440,3499,93.82,Portugal,Cash Withdrawal,Web,7,19,108.82,1,1,0
4441,3396,48.59,Senegal,Transfer,Tablet,14,20,352.08,0,0,0
4442,1444,39.98,Germany,Transfer,Tablet,13,3,67.12,1,1,0
4443,2494,503.86,Germany,Transfer,Web,17,32,81.72,0,0,0
4444,3438,64.73,France,Card Payment,Web,16,1,395.08,0,2,0
4445,194,74.31,Senegal,Transfer,Tablet,0,32,44.83,0,2,0
4446,2023,48.88,United Kingdom,Transfer,Tablet,22,26,413.89,0,0,0
4447,3287,52.31,Portugal,Transfer,Web,3,18,72.25,0,1,0
4448,1926,60.99,Spain,Cash Withdrawal,Web,18,7,99.39,1,1,0
4449,1272,107.8,Portugal,Card Payment,Mobile,15,21,71.05,0,1,0
4450,3071,328.38,United Kingdom,Cash Withdrawal,Tablet,10,28,146.36,0,1,0
4451,1725,54.3,France,Card Payment,Mobile,15,25,70.53,0,2,0
4452,893,149.02,Spain,Transfer,Mobile,10,12,369.13,0,0,0
4453,434,110.47,Germany,Cash Withdrawal,Mobile,19,1,71.64,0,2,0
4454,2285,154.14,Senegal,Cash Withdrawal,Web,13,29,63.54,0,2,0
4455,436,71.16,Portugal,Transfer,Tablet,6,5,85.77,0,2,0
4456,2852,58.91,Spain,Online Payment,Mobile,18,26,81.46,0,2,0
4457,401,271.81,France,Cash Withdrawal,Web,7,26,113.39,1,1,0
4458,3179,98.64,Senegal,Transfer,Mobile,15,15,279.47,0,2,0
4459,3019,395.83,United Kingdom,Card Payment,Tablet,18,26,105.19,0,0,0
4460,1485,153.41,Spain,Online Payment,Mobile,20,11,87.69,0,3,0
4461,2304,146.93,Portugal,Transfer,Tablet,3,9,352.18,0,1,0
4462,3654,127.84,France,Cash Withdrawal,Tablet,2,20,94.04,0,3,0
4463,273,172.17,France,Transfer,Tablet,15,17,121.36,0,1,0
4464,118,177.55,Germany,Transfer,Mobile,15,15,149.06,0,1,0
4465,3993,459.57,Senegal,Transfer,Web,4,32,15.22,0,0,0
4466,3011,306.56,United Kingdom,Card Payment,Tablet,19,2,87.38,0,1,0
4467,2957,47.06,France,Card Payment,Web,21,6,118.32,0,3,0
4468,962,214.49,Germany,Cash Withdrawal,Web,0,21,145.72,1,0,0
4469,2658,54.39,United Kingdom,Cash Withdrawal,Web,5,26,54.62,0,1,0
4470,3575,70.11,United Kingdom,Transfer,Tablet,21,16,164.79,1,0,0
4471,1003,133.19,United Kingdom,Card Payment,Tablet,19,11,101.1,0,1,0
4472,2874,58.82,Senegal,Card Payment,Tablet,23,13,38.87,0,2,0
4473,1378,210.65,Germany,Cash Withdrawal,Mobile,19,14,90.03,0,1,0
4474,1266,30.63,Germany,Cash Withdrawal,Mobile,19,26,40.25,0,2,0
4475,3676,680.88,France,Online Payment,Mobile,10,15,68.19,0,2,0
4476,1230,306.48,United Kingdom,Card Payment,Tablet,20,14,72.12,0,2,0
4477,3378,18.56,France,Online Payment,Mobile,21,8,231.07,0,4,0
4478,112,167.02,Portugal,Transfer,Web,12,37,105.73,0,1,0
4479,3070,42.79,Spain,Transfer,Mobile,20,23,208.24,0,0,0
4480,1566,110.3,Portugal,Online Payment,Web,18,20,87.59,0,1,0
4481,2458,64.49,France,Transfer,Tablet,11,18,87.95,0,2,0
4482,383,39.01,Spain,Cash Withdrawal,Mobile,2,37,114.33,0,3,0
4483,3091,664.25,France,Card Payment,Tablet,7,14,73.35,0,0,0
4484,1149,139.28,Portugal,Transfer,Web,0,29,69.53,0,1,0
4485,2099,881.06,Portugal,Transfer,Web,13,8,179.91,0,1,0
4486,2763,112.84,Spain,Transfer,Mobile,8,17,64.15,0,1,0
4487,3847,49.64,Portugal,Online Payment,Web,19,22,113.69,0,1,0
4488,1781,56.65,United Kingdom,Cash Withdrawal,Mobile,9,19,112.5,0,0,0
4489,1572,80.8,Spain,Transfer,Tablet,10,15,25.32,0,2,0
4490,837,112.35,United Kingdom,Card Payment,Tablet,11,10,68.17,0,1,0
4491,2292,635.35,Portugal,Cash Withdrawal,Tablet,8,21,170.11,0,0,0
4492,3456,261.87,Portugal,Card Payment,Mobile,18,21,60.01,0,0,0
4493,3579,127.07,Germany,Cash Withdrawal,Web,6,11,219.01,0,3,0
4494,3531,65.28,Germany,Online Payment,Web,1,48,140.06,0,2,0
4495,2251,40.15,Spain,Transfer,Mobile,1,12,100.8,0,0,0
4496,1394,161.3,United Kingdom,Transfer,Tablet,16,22,96.9,0,4,0
4497,1126,94.35,United Kingdom,Online Payment,Tablet,12,17,35.05,0,2,0
4498,1844,282.85,Spain,Cash Withdrawal,Web,0,11,159.28,0,4,0
4499,2869,58.97,Portugal,Card Payment,Web,18,22,263.17,1,2,0
4500,2545,69.04,Germany,Card Payment,Mobile,0,13,182.48,0,2,0
4501,2145,50.28,United Kingdom,Online Payment,Mobile,10,44,81.97,0,1,0
4502,1716,669.55,Germany,Cash Withdrawal,Mobile,20,24,181.75,0,2,0
4503,2070,221.76,Germany,Card Payment,Tablet,3,24,153.04,0,0,0
4504,1069,290.3,Spain,Transfer,Mobile,9,17,72.24,0,2,0
4505,1508,170.43,Spain,Online Payment,Tablet,16,35,112.98,0,1,0
4506,3795,81.84,United Kingdom,Cash Withdrawal,Mobile,20,17,136.64,0,0,0
4507,3510,153.65,Portugal,Transfer,Web,10,17,245.67,0,2,0
4508,2917,90.15,Portugal,Cash Withdrawal,Mobile,17,33,89.78,0,0,0
4509,2880,373.84,Spain,Transfer,Web,14,29,97.63,1,2,0
4510,3460,152.83,France,Cash Withdrawal,Mobile,21,24,164.69,0,2,0
4511,3569,259.88,Portugal,Online Payment,Web,23,23,86.51,0,3,0
4512,3404,284.7,United Kingdom,Card Payment,Tablet,13,18,114.77,0,2,0
4513,2650,183.01,United Kingdom,Transfer,Tablet,13,22,73.96,0,1,0
4514,2750,208.22,Germany,Transfer,Web,16,28,130.41,0,0,0
4515,3441,164.12,Senegal,Card Payment,Mobile,4,24,33.9,0,2,0
4516,2463,125.34,United Kingdom,Card Payment,Tablet,20,12,120.45,0,0,0
4517,2633,65.32,Spain,Cash Withdrawal,Mobile,22,30,109.98,0,1,0
4518,1541,159.48,Germany,Card Payment,Mobile,12,1,182.66,0,2,0
4519,3873,121.37,France,Online Payment,Mobile,8,7,93.08,0,0,0
4520,2576,378.85,Spain,Cash Withdrawal,Web,16,9,73.6,0,0,0
4521,3026,219.31,Portugal,Transfer,Mobile,3,1,121.7,0,3,0
4522,617,69.58,France,Transfer,Web,14,6,122.48,0,4,0
4523,2925,62.2,Portugal,Card Payment,Web,7,33,68.07,0,2,0
4524,1235,161.13,United Kingdom,Cash Withdrawal,Web,14,2,78.1,0,2,0
4525,1694,60.34,France,Online Payment,Mobile,12,33,233.84,0,1,0
4526,169,68.38,Spain,Online Payment,Web,8,16,83.18,0,1,0
4527,3518,266.38,United Kingdom,Cash Withdrawal,Tablet,9,25,129.52,0,1,0
4528,3438,41.76,Spain,Cash Withdrawal,Mobile,18,28,128.4,0,0,0
4529,3072,145.46,Germany,Cash Withdrawal,Mobile,7,12,56.0,0,0,0
4530,2284,91.61,Germany,Cash Withdrawal,Mobile,8,2,151.14,0,2,0
4531,3550,41.82,Germany,Online Payment,Web,11,26,13.94,1,2,0
4532,1437,47.73,France,Cash Withdrawal,Mobile,2,20,116.29,0,1,0
4533,851,57.75,Portugal,Transfer,Mobile,19,7,77.0,0,1,0
4534,2636,128.97,Portugal,Card Payment,Tablet,8,14,90.55,0,1,0
4535,1527,41.8,Germany,Cash Withdrawal,Tablet,16,25,128.96,0,3,0
4536,2959,158.05,United Kingdom,Cash Withdrawal,Mobile,16,7,77.34,0,4,0
4537,2682,275.39,Portugal,Online Payment,Web,7,33,220.81,0,0,0
4538,821,362.3,Portugal,Transfer,Web,13,19,76.41,0,1,0
4539,3750,214.11,Portugal,Card Payment,Mobile,8,28,96.89,0,5,0
4540,2338,233.59,Portugal,Card Payment,Mobile,1,24,164.74,0,1,0
4541,2396,80.81,Portugal,Cash Withdrawal,Web,2,1,172.12,1,1,0
4542,2449,102.53,Spain,Online Payment,Web,2,34,53.7,1,2,0
4543,3633,213.08,United Kingdom,Transfer,Tablet,14,12,57.81,0,2,0
4544,1747,86.79,Senegal,Cash Withdrawal,Tablet,9,28,76.5,0,1,0
4545,381,244.38,Spain,Online Payment,Tablet,15,6,148.89,0,3,0
4546,1891,83.83,Portugal,Online Payment,Web,21,27,54.16,0,1,0
4547,1571,51.07,Spain,Transfer,Tablet,19,3,203.51,1,2,0
4548,546,53.76,United Kingdom,Online Payment,Web,19,6,65.33,0,0,0
4549,2630,59.44,Spain,Card Payment,Web,22,8,272.05,0,5,0
4550,949,149.96,Senegal,Transfer,Tablet,22,10,128.88,0,2,0
4551,1171,79.48,Senegal,Cash Withdrawal,Web,15,38,25.48,0,4,0
4552,1730,192.02,France,Transfer,Mobile,8,17,143.26,1,1,0
4553,3587,432.75,Senegal,Online Payment,Web,1,16,57.27,0,2,0
4554,3554,518.41,France,Transfer,Tablet,18,8,154.94,0,1,0
4555,3004,20.82,Portugal,Cash Withdrawal,Mobile,8,30,120.54,0,4,0
4556,3390,26.13,France,Card Payment,Mobile,10,16,104.08,0,2,0
4557,69,30.42,Portugal,Transfer,Tablet,7,17,96.8,0,2,0
4558,925,111.33,United Kingdom,Card Payment,Tablet,23,34,125.44,0,3,0
4559,1665,98.52,Germany,Cash Withdrawal,Web,15,8,144.86,0,1,0
4560,3971,479.73,France,Cash Withdrawal,Mobile,16,7,114.79,0,0,1
4561,1456,274.55,Spain,Cash Withdrawal,Mobile,8,9,77.9,0,2,0
4562,3164,935.19,United Kingdom,Card Payment,Web,6,36,179.15,0,2,0
4563,3178,65.11,Spain,Cash Withdrawal,Tablet,5,15,127.41,0,3,0
4564,2468,84.16,United Kingdom,Cash Withdrawal,Tablet,19,40,205.77,1,3,0
4565,1244,204.71,Portugal,Card Payment,Mobile,17,32,301.42,0,2,0
4566,3309,409.25,Spain,Card Payment,Web,14,26,153.08,0,2,0
4567,882,178.29,Spain,Transfer,Mobile,18,5,137.17,0,1,0
4568,3911,69.88,Spain,Card Payment,Tablet,22,17,125.46,0,1,0
4569,804,100.57,Spain,Card Payment,Web,12,13,117.98,0,2,0
4570,2486,40.86,France,Cash Withdrawal,Mobile,3,17,105.17,0,2,0
4571,2353,645.12,Germany,Transfer,Mobile,18,12,133.83,0,1,0
4572,260,42.96,Spain,Cash Withdrawal,Mobile,15,24,78.25,0,1,0
4573,357,247.86,United Kingdom,Online Payment,Mobile,6,28,161.66,0,2,0
4574,2627,89.26,United Kingdom,Cash Withdrawal,Mobile,1,11,166.11,0,2,0
4575,160,258.5,France,Card Payment,Web,9,42,86.99,1,3,0
4576,361,42.69,Portugal,Card Payment,Mobile,19,13,56.16,0,1,0
4577,1477,275.31,Spain,Cash Withdrawal,Tablet,10,8,127.85,0,0,0
4578,3439,156.55,Portugal,Online Payment,Mobile,23,15,114.19,0,2,0
4579,3631,103.38,United Kingdom,Card Payment,Tablet,23,8,84.18,0,1,0
4580,403,44.41,France,Online Payment,Tablet,19,21,167.22,0,3,0
4581,1708,61.98,United Kingdom,Card Payment,Tablet,23,16,297.43,0,2,0
4582,3981,88.95,Senegal,Online Payment,Tablet,12,15,189.61,0,0,0
4583,242,187.17,Portugal,Transfer,Mobile,21,17,83.06,0,3,0
4584,506,57.65,Germany,Transfer,Web,16,6,112.75,0,4,0
4585,343,124.5,Portugal,Online Payment,Web,20,31,255.78,0,1,0
4586,1561,193.61,Spain,Online Payment,Mobile,0,32,44.76,0,0,0
4587,2034,84.27,Spain,Card Payment,Tablet,0,12,78.3,1,2,0
4588,570,90.86,Portugal,Cash Withdrawal,Web,4,26,99.98,0,1,0
4589,1868,172.23,Senegal,Transfer,Mobile,4,29,82.1,1,2,0
4590,2708,187.83,Germany,Cash Withdrawal,Tablet,10,29,144.79,0,3,0
4591,1041,125.6,France,Online Payment,Mobile,4,27,184.53,0,1,0
4592,1371,157.85,France,Card Payment,Web,21,16,111.4,0,1,0
4593,3289,204.58,Portugal,Card Payment,Tablet,4,19,131.25,0,1,0
4594,1637,194.47,Senegal,Online Payment,Mobile,9,12,95.31,0,2,0
4595,3832,79.01,France,Cash Withdrawal,Mobile,13,1,250.88,0,0,0
4596,3631,148.48,Germany,Cash Withdrawal,Web,12,10,93.4,0,0,0
4597,1398,45.4,Senegal,Card Payment,Web,2,24,56.57,0,0,0
4598,2394,132.05,Spain,Cash Withdrawal,Web,12,19,58.96,0,2,0
4599,145,45.58,Senegal,Online Payment,Web,20,37,255.23,0,1,0
4600,552,106.56,France,Online Payment,Tablet,16,17,138.4,0,1,0
4601,3605,272.8,Germany,Cash Withdrawal,Web,22,26,81.07,0,0,0
4602,2554,50.94,France,Card Payment,Mobile,12,1,136.46,0,1,0
4603,2651,111.91,France,Transfer,Tablet,0,13,104.04,0,1,0
4604,3275,102.31,Portugal,Transfer,Tablet,12,17,101.44,1,1,0
4605,3403,105.27,Spain,Cash Withdrawal,Tablet,14,11,151.25,0,1,0
4606,2366,22.51,Spain,Card Payment,Mobile,16,40,48.45,1,2,0
4607,3113,17.0,Portugal,Cash Withdrawal,Tablet,18,24,47.2,0,1,0
4608,2990,112.52,France,Transfer,Tablet,18,25,270.89,0,0,0
4609,2914,149.64,Senegal,Cash Withdrawal,Web,18,28,93.99,0,2,0
4610,956,111.65,United Kingdom,Online Payment,Mobile,17,27,60.62,0,1,0
4611,381,73.23,Portugal,Online Payment,Web,6,29,268.07,0,1,0
4612,1358,118.15,Portugal,Transfer,Mobile,21,20,95.62,0,0,0
4613,3309,65.21,Spain,Cash Withdrawal,Tablet,16,28,218.07,0,1,0
4614,3065,360.57,Germany,Cash Withdrawal,Web,22,26,85.71,0,0,0
4615,684,168.77,United Kingdom,Transfer,Mobile,16,8,81.81,0,2,0
4616,3691,293.54,Senegal,Card Payment,Tablet,6,31,144.44,0,1,0
4617,171,56.9,Germany,Cash Withdrawal,Web,17,37,92.13,0,1,0
4618,3408,58.38,Germany,Online Payment,Web,20,1,102.52,0,1,0
4619,3888,267.05,Germany,Cash Withdrawal,Web,17,23,112.89,0,2,0
4620,3007,35.42,United Kingdom,Cash Withdrawal,Tablet,15,17,114.66,0,1,0
4621,1464,122.15,Portugal,Transfer,Mobile,15,15,228.86,0,0,0
4622,3225,217.39,Portugal,Cash Withdrawal,Tablet,20,6,71.55,0,3,0
4623,2551,44.85,Germany,Cash Withdrawal,Tablet,22,4,200.53,0,1,0
4624,3961,52.81,Portugal,Card Payment,Tablet,20,29,88.18,0,3,0
4625,2802,279.66,France,Online Payment,Web,10,36,247.35,0,1,0
4626,2671,283.48,Senegal,Online Payment,Web,8,32,334.78,0,1,0
4627,1665,139.34,United Kingdom,Cash Withdrawal,Mobile,11,15,64.68,0,1,0
4628,3633,266.01,Senegal,Online Payment,Web,16,11,99.95,0,2,0
4629,2960,86.0,Senegal,Card Payment,Tablet,6,21,44.18,0,1,0
4630,753,62.43,Senegal,Card Payment,Web,6,32,197.28,0,4,0
4631,3017,156.61,United Kingdom,Online Payment,Tablet,20,37,56.43,0,1,0
4632,593,48.55,France,Cash Withdrawal,Tablet,23,1,47.73,0,0,0
4633,2459,165.76,France,Online Payment,Web,13,1,111.07,0,4,0
4634,2130,66.89,United Kingdom,Online Payment,Tablet,22,19,109.48,1,1,0
4635,2596,167.69,Spain,Card Payment,Web,0,36,39.85,0,1,0
4636,1229,191.99,Spain,Card Payment,Mobile,10,32,51.3,0,1,0
4637,992,606.17,United Kingdom,Online Payment,Web,23,41,51.29,0,0,0
4638,1337,95.41,United Kingdom,Cash Withdrawal,Web,0,12,133.0,0,1,0
4639,3656,52.29,Germany,Card Payment,Tablet,13,1,328.04,0,3,0
4640,3063,61.16,Germany,Transfer,Web,4,38,43.82,1,1,0
4641,845,256.68,Germany,Cash Withdrawal,Tablet,18,36,57.5,1,1,0
4642,628,376.83,Portugal,Cash Withdrawal,Web,14,7,102.19,0,0,0
4643,629,57.81,Spain,Cash Withdrawal,Tablet,1,15,260.92,0,0,0
4644,3610,294.08,United Kingdom,Cash Withdrawal,Tablet,20,33,108.45,0,2,0
4645,1008,56.7,Senegal,Online Payment,Web,10,28,127.06,0,1,0
4646,366,37.79,France,Online Payment,Mobile,13,23,204.36,0,3,0
4647,1519,53.79,Germany,Online Payment,Tablet,16,13,40.73,0,1,0
4648,11,73.32,Germany,Card Payment,Web,10,24,82.81,1,0,0
4649,2305,464.42,Portugal,Card Payment,Tablet,16,18,28.59,1,4,0
4650,1517,100.13,Senegal,Transfer,Tablet,21,20,154.6,0,2,0
4651,3251,154.1,United Kingdom,Transfer,Web,6,30,327.6,0,2,0
4652,1129,251.18,Spain,Transfer,Tablet,21,23,108.19,0,4,0
4653,2639,271.6,United Kingdom,Online Payment,Web,14,6,249.51,0,2,0
4654,3196,94.95,United Kingdom,Card Payment,Web,0,1,105.88,0,2,0
4655,2510,57.88,United Kingdom,Transfer,Tablet,9,6,126.14,0,0,0
4656,2200,37.68,Germany,Online Payment,Mobile,10,14,160.78,0,1,0
4657,716,117.91,France,Card Payment,Tablet,8,23,151.72,0,2,0
4658,221,203.35,Germany,Online Payment,Tablet,7,8,186.67,0,3,0
4659,863,38.86,United Kingdom,Online Payment,Web,3,6,357.24,0,3,0
4660,450,295.74,Senegal,Cash Withdrawal,Tablet,8,19,70.27,0,3,0
4661,3140,51.75,United Kingdom,Cash Withdrawal,Mobile,21,9,139.23,1,0,0
4662,1075,112.6,Portugal,Online Payment,Mobile,5,14,205.69,0,3,0
4663,3941,170.24,Spain,Cash Withdrawal,Web,8,14,84.44,1,0,0
4664,2655,72.12,Portugal,Online Payment,Web,3,13,96.95,0,3,0
4665,2658,342.55,United Kingdom,Online Payment,Mobile,19,27,281.52,0,2,0
4666,3526,1494.2,France,Cash Withdrawal,Web,11,7,64.59,0,1,0
4667,2762,19.06,Portugal,Cash Withdrawal,Web,23,29,325.6,0,1,0
